,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,target
932,0.0,0.0,3.0,14.0,13.0,12.0,14.0,0.0,0.0,0.0,11.0,14.0,12.0,15.0,9.0,0.0,0.0,0.0,16.0,5.0,3.0,16.0,2.0,0.0,0.0,1.0,9.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,14.0,6.0,0.0,0.0,0.0,4.0,16.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,7
933,0.0,0.0,10.0,14.0,10.0,1.0,0.0,0.0,0.0,4.0,14.0,6.0,13.0,7.0,0.0,0.0,0.0,6.0,12.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,16.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,13.0,6.0,6.0,15.0,5.0,0.0,0.0,3.0,15.0,0.0,4.0,12.0,7.0,0.0,0.0,0.0,12.0,16.0,15.0,8.0,0.0,0.0,8
934,0.0,1.0,10.0,15.0,15.0,3.0,0.0,0.0,0.0,6.0,13.0,4.0,10.0,12.0,0.0,0.0,0.0,4.0,11.0,0.0,7.0,15.0,0.0,0.0,0.0,2.0,14.0,16.0,16.0,14.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,13.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,11.0,0.0,9
935,0.0,0.0,3.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,11.0,5.0,0.0,0.0,0.0,3.0,16.0,3.0,1.0,14.0,2.0,0.0,0.0,5.0,12.0,0.0,0.0,12.0,4.0,0.0,0.0,2.0,12.0,0.0,0.0,6.0,8.0,0.0,0.0,2.0,14.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,12.0,8.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,13.0,14.0,5.0,0.0,0.0,0
936,0.0,0.0,9.0,15.0,14.0,8.0,0.0,0.0,0.0,6.0,16.0,4.0,2.0,16.0,3.0,0.0,0.0,5.0,16.0,5.0,5.0,16.0,4.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,10.0,2.0,1.0,12.0,6.0,0.0,0.0,1.0,13.0,14.0,14.0,11.0,1.0,0.0,9
937,0.0,1.0,10.0,12.0,12.0,11.0,0.0,0.0,0.0,7.0,14.0,8.0,8.0,6.0,0.0,0.0,0.0,7.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,13.0,13.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,11.0,3.0,0.0,10.0,12.0,0.0,0.0,0.0,10.0,16.0,16.0,14.0,4.0,0.0,5
938,0.0,0.0,10.0,12.0,12.0,15.0,4.0,0.0,0.0,0.0,16.0,8.0,8.0,5.0,3.0,0.0,0.0,4.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,6.0,15.0,12.0,14.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,11.0,4.0,8.0,15.0,3.0,0.0,0.0,0.0,10.0,16.0,15.0,5.0,0.0,0.0,5
939,0.0,0.0,1.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,5.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,15.0,16.0,14.0,3.0,0.0,0.0,2.0,16.0,11.0,2.0,7.0,12.0,0.0,0.0,0.0,14.0,11.0,4.0,9.0,13.0,0.0,0.0,0.0,2.0,11.0,16.0,15.0,6.0,0.0,6
940,0.0,3.0,12.0,12.0,14.0,4.0,0.0,0.0,0.0,1.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,12.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,8.0,0.0,0.0,2.0,13.0,16.0,16.0,16.0,2.0,0.0,5
941,0.0,0.0,6.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,6.0,15.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,9.0,3.0,0.0,0.0,8.0,9.0,0.0,0.0,4.0,8.0,0.0,0.0,7.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,13.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,4.0,0.0,0.0,0
942,0.0,0.0,6.0,14.0,15.0,7.0,0.0,0.0,0.0,3.0,15.0,6.0,2.0,14.0,3.0,0.0,0.0,4.0,13.0,0.0,1.0,16.0,4.0,0.0,0.0,0.0,10.0,11.0,9.0,16.0,6.0,0.0,0.0,0.0,1.0,8.0,10.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,1.0,12.0,5.0,0.0,10.0,11.0,0.0,0.0,0.0,7.0,13.0,16.0,16.0,4.0,0.0,9
943,0.0,0.0,7.0,14.0,15.0,4.0,0.0,0.0,0.0,7.0,15.0,4.0,9.0,12.0,0.0,0.0,0.0,6.0,15.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,9.0,13.0,14.0,7.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,14.0,7.0,3.0,15.0,4.0,0.0,0.0,0.0,16.0,3.0,0.0,13.0,8.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,1.0,0.0,8
944,0.0,0.0,7.0,13.0,10.0,1.0,0.0,0.0,0.0,1.0,15.0,3.0,9.0,10.0,0.0,0.0,0.0,3.0,16.0,4.0,13.0,11.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,1.0,11.0,2.0,0.0,7.0,11.0,0.0,0.0,0.0,7.0,13.0,16.0,15.0,4.0,0.0,9
945,0.0,0.0,1.0,11.0,15.0,6.0,0.0,0.0,0.0,2.0,15.0,10.0,16.0,15.0,0.0,0.0,0.0,1.0,14.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,5.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,6.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,15.0,1.0,0.0,0.0,0.0,9.0,9.0,4.0,16.0,3.0,0.0,0.0,0.0,1.0,15.0,15.0,6.0,0.0,0.0,8
946,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,3.0,1.0,0.0,0.0,8.0,10.0,0.0,2.0,16.0,2.0,0.0,1.0,15.0,4.0,3.0,9.0,12.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,1.0,4.0,3.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,4
947,0.0,0.0,3.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,3.0,9.0,13.0,16.0,12.0,5.0,0.0,0.0,3.0,15.0,16.0,16.0,16.0,16.0,1
948,0.0,0.0,7.0,16.0,14.0,13.0,10.0,0.0,0.0,0.0,10.0,12.0,10.0,16.0,4.0,0.0,0.0,0.0,15.0,5.0,8.0,13.0,0.0,0.0,0.0,1.0,7.0,1.0,16.0,3.0,0.0,0.0,0.0,2.0,11.0,13.0,16.0,12.0,6.0,0.0,0.0,4.0,12.0,15.0,14.0,11.0,2.0,0.0,0.0,0.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,7
949,0.0,0.0,0.0,15.0,16.0,16.0,12.0,4.0,0.0,0.0,4.0,14.0,0.0,10.0,12.0,0.0,0.0,0.0,8.0,7.0,1.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,1.0,8.0,14.0,12.0,3.0,0.0,0.0,0.0,6.0,13.0,16.0,13.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,7
950,0.0,1.0,10.0,16.0,15.0,1.0,0.0,0.0,0.0,3.0,15.0,10.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,1.0,0.0,0.0,8.0,3.0,0.0,3.0,16.0,7.0,0.0,0.0,13.0,15.0,6.0,8.0,16.0,6.0,0.0,0.0,0.0,12.0,16.0,16.0,7.0,0.0,0.0,3
951,0.0,3.0,16.0,16.0,16.0,2.0,0.0,0.0,0.0,4.0,14.0,10.0,5.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,10.0,3.0,0.0,0.0,0.0,4.0,15.0,12.0,14.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,3.0,16.0,10.0,7.0,9.0,16.0,0.0,0.0,3.0,13.0,15.0,16.0,16.0,8.0,0.0,5
952,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,8.0,12.0,9.0,16.0,6.0,4.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,14.0,1
953,0.0,3.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,12.0,13.0,11.0,16.0,0.0,0.0,0.0,0.0,12.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,1.0,12.0,16.0,14.0,8.0,5.0,0.0,0.0,2.0,13.0,16.0,16.0,16.0,16.0,2.0,2
954,0.0,0.0,7.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,10.0,12.0,10.0,16.0,2.0,0.0,0.0,0.0,13.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0,10.0,1.0,13.0,5.0,0.0,0.0,0.0,0.0,9.0,10.0,16.0,8.0,3.0,0.0,0.0,1.0,12.0,15.0,16.0,16.0,5.0,0.0,0.0,0.0,1.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,7
955,0.0,0.0,7.0,14.0,12.0,1.0,0.0,0.0,0.0,7.0,14.0,5.0,8.0,10.0,0.0,0.0,0.0,8.0,11.0,1.0,7.0,10.0,0.0,0.0,0.0,1.0,9.0,16.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,12.0,7.0,0.0,0.0,0.0,11.0,5.0,0.0,11.0,8.0,0.0,0.0,0.0,4.0,14.0,16.0,12.0,1.0,0.0,8
956,0.0,1.0,13.0,16.0,7.0,0.0,0.0,0.0,0.0,5.0,16.0,12.0,15.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,1.0,0.0,0.0,0.0,9.0,16.0,16.0,6.0,16.0,5.0,0.0,0.0,8.0,12.0,13.0,16.0,16.0,11.0,2
957,0.0,0.0,3.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,11.0,13.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,12.0,5.0,0.0,0.0,4.0,8.0,0.0,0.0,6.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,4.0,8.0,0.0,0.0,7.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,3.0,13.0,4.0,7.0,16.0,2.0,0.0,0.0,0.0,6.0,16.0,15.0,5.0,0.0,0.0,0
958,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,4.0,8.0,14.0,14.0,8.0,4.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,13.0,1
959,0.0,0.0,11.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,16.0,11.0,15.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,7.0,6.0,0.0,0.0,0.0,13.0,14.0,14.0,16.0,16.0,6.0,2
960,0.0,0.0,2.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,11.0,8.0,0.0,0.0,0.0,4.0,16.0,14.0,6.0,12.0,5.0,0.0,0.0,0.0,13.0,7.0,0.0,10.0,8.0,0.0,0.0,0.0,3.0,14.0,16.0,16.0,5.0,0.0,6
961,0.0,0.0,8.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,7.0,0.0,0.0,4.0,13.0,5.0,3.0,10.0,8.0,0.0,0.0,0.0,7.0,14.0,16.0,15.0,2.0,0.0,3
962,0.0,0.0,8.0,12.0,13.0,5.0,0.0,0.0,0.0,4.0,13.0,4.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,0.0,0.0,7.0,8.0,0.0,0.0,12.0,7.0,0.0,0.0,8.0,9.0,1.0,3.0,16.0,3.0,0.0,0.0,0.0,10.0,16.0,16.0,6.0,0.0,0.0,3
963,0.0,0.0,4.0,15.0,16.0,16.0,16.0,1.0,0.0,0.0,10.0,13.0,8.0,15.0,8.0,0.0,0.0,0.0,14.0,5.0,3.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,2.0,5.0,16.0,9.0,1.0,0.0,0.0,0.0,15.0,16.0,16.0,14.0,3.0,0.0,0.0,0.0,1.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,2.0,0.0,0.0,0.0,7
964,0.0,0.0,1.0,14.0,16.0,8.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,13.0,6.0,4.0,8.0,13.0,0.0,0.0,0.0,0.0,12.0,16.0,15.0,6.0,0.0,3
965,0.0,0.0,7.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,16.0,11.0,16.0,8.0,0.0,0.0,0.0,0.0,3.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,14.0,8.0,0.0,0.0,5.0,14.0,0.0,0.0,9.0,15.0,0.0,0.0,4.0,16.0,7.0,6.0,13.0,14.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,4.0,0.0,3
966,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,8.0,0.0,0.0,0.0,4.0,13.0,2.0,2.0,14.0,0.0,0.0,2.0,14.0,12.0,7.0,8.0,10.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,4
967,0.0,0.0,1.0,9.0,13.0,1.0,0.0,0.0,0.0,1.0,12.0,14.0,5.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,15.0,3.0,0.0,0.0,2.0,16.0,11.0,1.0,9.0,11.0,0.0,0.0,0.0,11.0,13.0,6.0,12.0,11.0,0.0,0.0,0.0,0.0,6.0,16.0,15.0,2.0,0.0,6
968,0.0,0.0,2.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,4.0,6.0,0.0,0.0,0.0,7.0,16.0,16.0,15.0,15.0,8.0,0.0,0.0,0.0,16.0,13.0,0.0,4.0,12.0,0.0,0.0,0.0,10.0,12.0,4.0,8.0,15.0,0.0,0.0,0.0,2.0,11.0,16.0,15.0,5.0,0.0,6
969,0.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,16.0,12.0,5.0,11.0,10.0,0.0,0.0,0.0,10.0,11.0,4.0,10.0,12.0,0.0,0.0,0.0,1.0,12.0,16.0,12.0,3.0,0.0,6
970,0.0,0.0,0.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,3.0,8.0,0.0,0.0,0.0,1.0,16.0,5.0,9.0,16.0,0.0,0.0,2.0,12.0,14.0,5.0,15.0,9.0,0.0,0.0,12.0,16.0,16.0,16.0,16.0,7.0,0.0,0.0,5.0,5.0,6.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,0.0,4
971,0.0,0.0,5.0,15.0,14.0,3.0,0.0,0.0,0.0,2.0,14.0,7.0,4.0,13.0,0.0,0.0,0.0,2.0,15.0,5.0,5.0,16.0,1.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,8.0,9.0,4.0,2.0,16.0,1.0,0.0,0.0,4.0,11.0,13.0,16.0,11.0,0.0,9
972,0.0,0.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,16.0,4.0,4.0,0.0,0.0,4.0,15.0,16.0,16.0,16.0,16.0,1
973,0.0,0.0,12.0,12.0,14.0,15.0,1.0,0.0,0.0,1.0,15.0,11.0,6.0,5.0,0.0,0.0,0.0,6.0,15.0,12.0,4.0,0.0,0.0,0.0,0.0,6.0,11.0,8.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,6.0,1.0,6.0,14.0,3.0,0.0,0.0,1.0,11.0,16.0,13.0,8.0,0.0,0.0,5
974,0.0,0.0,8.0,14.0,11.0,2.0,0.0,0.0,0.0,6.0,16.0,7.0,6.0,13.0,1.0,0.0,0.0,8.0,11.0,0.0,0.0,10.0,4.0,0.0,0.0,7.0,8.0,0.0,0.0,5.0,7.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,8.0,0.0,0.0,2.0,10.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,14.0,3.0,4.0,15.0,3.0,0.0,0.0,0.0,5.0,16.0,16.0,7.0,0.0,0.0,0
975,0.0,0.0,8.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,14.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,12.0,0.0,9
976,0.0,0.0,12.0,9.0,9.0,8.0,1.0,0.0,0.0,2.0,15.0,8.0,8.0,8.0,2.0,0.0,0.0,8.0,12.0,8.0,5.0,0.0,0.0,0.0,0.0,8.0,15.0,9.0,14.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,1.0,8.0,4.0,5.0,14.0,9.0,0.0,0.0,1.0,11.0,16.0,12.0,7.0,0.0,0.0,5
977,0.0,1.0,14.0,16.0,12.0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,16.0,6.0,0.0,0.0,0.0,3.0,11.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,5.0,0.0,0.0,0.0,2.0,15.0,16.0,14.0,8.0,12.0,2.0,0.0,0.0,11.0,16.0,16.0,16.0,15.0,5.0,2
978,0.0,0.0,5.0,12.0,16.0,15.0,2.0,0.0,0.0,6.0,15.0,9.0,10.0,15.0,4.0,0.0,0.0,3.0,14.0,3.0,1.0,14.0,4.0,0.0,0.0,0.0,10.0,16.0,15.0,13.0,1.0,0.0,0.0,0.0,6.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,15.0,3.0,0.0,0.0,0.0,16.0,8.0,1.0,14.0,4.0,0.0,0.0,0.0,4.0,15.0,16.0,11.0,2.0,0.0,8
979,0.0,0.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,14.0,9.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,15.0,8.0,11.0,5.0,0.0,0.0,9.0,12.0,13.0,16.0,16.0,11.0,2
980,0.0,0.0,10.0,10.0,12.0,7.0,0.0,0.0,0.0,0.0,15.0,13.0,5.0,12.0,5.0,0.0,0.0,4.0,13.0,4.0,0.0,2.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,3.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,13.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,7.0,15.0,16.0,7.0,0.0,0.0,0
981,0.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,12.0,14.0,6.0,0.0,0.0,0.0,5.0,12.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,4.0,7.0,0.0,0.0,8.0,5.0,0.0,0.0,4.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,14.0,3.0,4.0,14.0,6.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,0.0,0.0,0
982,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,12.0,16.0,15.0,8.0,5.0,0.0,0.0,4.0,15.0,16.0,16.0,16.0,16.0,1
983,0.0,0.0,3.0,16.0,12.0,12.0,7.0,0.0,0.0,0.0,12.0,13.0,13.0,16.0,6.0,0.0,0.0,0.0,2.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,10.0,1.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,4.0,12.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,7
984,0.0,0.0,1.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,11.0,16.0,14.0,1.0,0.0,0.0,2.0,16.0,10.0,3.0,7.0,11.0,0.0,0.0,0.0,13.0,8.0,1.0,8.0,12.0,0.0,0.0,0.0,2.0,12.0,16.0,15.0,5.0,0.0,6
